recommendationid,appid,language,review,voted_up,votes_up,votes_funny,weighted_vote_score,playtime_forever,num_reviews,timestamp_created
227638642,252490,russian,"Rust — игра, после которой начинаешь разговаривать с деревьями Когда я первый раз зашёл в Rust, мне казалось, что это обычная выживалка. Ну знаете: построить домик, добывать ресурсы, исследовать карту. Как же сильно я ошибался. Rust начинается с того, что тебя выбрасывают на пляж абсолютно голым, с камнем и факелом. Уже через минуту становится понятно, что главная опасность здесь не медведи, не радиация и даже не голод. Главная опасность — другие игроки, которым просто скучно. Первые несколько часов проходят одинаково. Ты собираешь дерево, добываешь камень, строишь свою первую лачугу размером с кладовку и гордишься собой так, будто только что купил квартиру. Потом приходит какой-нибудь местный ветеран с пятью тысячами часов и сносит всё твоё имущество быстрее, чем ты успеваешь сказать ""я мирный"". Но именно в этом и есть магия Rust. Ни одна другая игра не заставляла меня так радоваться мелочам. Нашёл хороший лут? Праздник. Добежал до базы живым? Ещё больший праздник. Вернулся после вылазки и никто тебя не убил по дороге? Это вообще событие года. Отдельный вид искусства — соседи. Никогда не знаешь, кто поселится рядом. Иногда это нормальные ребята, с которыми можно торговать и общаться. А иногда это люди, которые в три часа ночи решают, что существование твоей базы оскорбляет их чувства, и поэтому её нужно уничтожить. Самое забавное происходит после рейдов. Ты неделями копишь ресурсы, укрепляешь стены, ставишь двери, продумываешь защиту. А потом заходишь утром в игру и обнаруживаешь, что от твоего дома остались только воспоминания и спальник в кустах. Причём человек, который тебя зарейдил, скорее всего потратил больше ресурсов на взрывчатку, чем получил с твоего лута. PvP здесь тоже максимально честное. Ты можешь часами готовиться к серьёзной перестрелке, а потом получить стрелу в голову от парня, который сидел в кустах последние сорок минут. После этого он обязательно напишет в чат что-нибудь очень содержательное вроде изи. И всё же, как бы Rust ни издевался над игроками, в него постоянно хочется возвращаться. Каждый раз после удаления игры кажется, что всё, хватит. Но проходит несколько дней, начинается новый вайп, и ты снова скачиваешь её, убеждая себя, что в этот раз всё будет по-другому. Не будет. Именно поэтому Rust можно смело назвать лучшим симулятором страданий, предательства, жадности и внезапных сердечных приступов. И самое страшное — большинству игроков это почему-то нравится. Оценка: 10 разрушенных баз из 10.",True,0,0,0.5,6718,5,1781097407
227638589,252490,russian,имба,True,0,0,0.5,34280,4,1781097341
227638266,252490,russian,olll,True,0,0,0.5,21489,1,1781096999
227638231,252490,russian,Привет от Литвина!,True,0,0,0.5,451330,1,1781096963
227637371,252490,russian,круто,True,0,0,0.5,50118,1,1781095983
227636472,252490,russian,ооо,True,0,0,0.5,24556,1,1781094923
227636465,252490,russian,"я ненавижу это блядство , скачивать эту ♥♥♥♥♥ было фатальной ошибкой",True,0,0,0.5,60983,5,1781094914
227636418,252490,russian,игра топ аташол посрать дом снесли под ноль,True,0,0,0.5,20373,4,1781094877
227636278,252490,russian,"если хотите понюхать zaлупу то спокойно покупайте эту игру, самая большая сессия 2 с половиной дня",True,0,0,0.5,61990,1,1781094721
227636270,252490,russian,ꎆꏂꑘ,True,0,0,0.5,699,4,1781094708
227635998,252490,russian,только откинул кибитку сразу зарейдили,True,0,0,0.5,748,1,1781094425
227635672,252490,russian,"Попе больно, но прикольно",True,0,0,0.5,67090,6,1781094051
227635656,252490,russian,авждддд,True,0,0,0.5,39449,1,1781094029
227635548,252490,russian,"Игра ощиетльная, особенно если хочешь забыть, что такое нормальный сон, гигиена и у существование девушек. Наиграть здесь большое кол-во часов не проблема, если у тебя дахрена свободного времени. Игра затягивает, особенно если играть с друзьями или в клане. В ней можно ощутить почти весь спектр эмоций, но чаще боль в очке.  Есть очень огромная проблема  это оптимизация, с каждой обновой она уходила дальше и дальше от нас, даже мощные пк может поставить раком. Когда я её только купил, она работало более менее, но каждая обнова ставила меня раком и мой пк, каждый раз надо было искать подходящие сервер, капаться настройках и искать гайды на улучшение оптимизации.  Некоторые скины дисбалансовы, которые дают больше возможностей ( это бывает очень бесит, но это ещё терпимо). А так вообщем игра кайфовая.",True,0,0,0.5,43781,5,1781093909
227635542,252490,russian,ааааа аксайд чызы клан китайцэф,True,0,0,0.5,2752,2,1781093903
227635391,252490,russian,топчик,True,0,0,0.5,176782,1,1781093701
227635171,252490,russian,KAIF,True,0,0,0.5,1287,3,1781093455
227634807,252490,russian,кайф когда откинул киду 1 на 1 и тут в тебя летят млрс,True,0,0,0.5,4024,1,1781093038
227634803,252490,russian,оч крутая игра,True,0,0,0.5,17535,2,1781093035
227634756,252490,russian,игра на пару часиков,True,0,0,0.5,82975,5,1781092968
227634731,252490,russian,да,True,0,0,0.5,12126,6,1781092939
227634667,252490,russian,♥♥♥,True,0,0,0.5,72267,1,1781092869
227634458,252490,russian,FRFRF,True,0,0,0.5,33556,1,1781092631
227634397,252490,russian,ЕСЛИ ХОЧЕШЬ ОРАТЬ ПОСЛЕ РЕЙДА ПОКУПАЙ (если ты всё просрал),True,0,0,0.5,22686,4,1781092548
227634350,252490,russian,да,True,0,0,0.5,15478,2,1781092494
227633867,252490,russian,прикольная игра играю с другом за нами бегают голые мужики с копьями,True,0,0,0.5,1004,15,1781091903
227633670,252490,russian,меня трахнули негиры в очело,True,0,0,0.5,6145,1,1781091651
227633561,252490,russian,"Заходишь на сервер,строишь дом,развился,идешь спать и тебя бахают.Завтра все по новой.Рекомендую",True,0,0,0.5,61597,2,1781091510
227633465,252490,russian,"Rust — это уникальный феномен в индустрии. Это жестокая, несправедливая, местами уродливая, но невероятно затягивающая игра. Она превращает обычных геймеров в параноиков, стратегов и дипломатов.  Стоит ли покупать?  Да, если у вас крепкие нервы, много свободного времени и вы любите игры с высокой ставкой, где каждое ваше действие имеет вес. Rust подарит вам самые яркие эмоции — от лютой ненависти до восторга от удачного рейда.  Нет, если вы ищете спокойный «выживач» в духе Minecraft или Valheim, не готовы мириться с постоянными потерями прогресса и не переносите токсичное сообщество.  Мой вердикт: Это лучшая игра, в которую я ненавижу играть.10 потерянных выходных из 10.",True,0,0,0.5,2959,2,1781091373
227633373,252490,russian,нормальная игрушка  срешь нету хаты варишь пелемени нету хаты,True,0,0,0.5,29529,2,1781091246
227633227,252490,russian,играть не соло,True,0,0,0.5,65532,3,1781091049
227633133,252490,russian,игра отличная! только не много под-ушатал себе нервы но это так ничего страшного ))),True,0,0,0.5,3145,1,1781090928
227633125,252490,russian,♥♥♥♥♥♥♥♥ игра где можно проебать пол жизни и получить целое ♥♥♥♥♥,True,0,0,0.5,2138,3,1781090910
227633115,252490,russian,это просто бомба наилучшая игра  выживание пвп рейд и многое другое тут точно не соскучишься,True,0,0,0.5,7557,8,1781090900
227632991,252490,russian,Всё,True,0,0,0.5,263189,1,1781090749
227632090,252490,russian,ну так игра на пару часиков,True,0,0,0.5,33971,5,1781089538
227631729,252490,russian,игра в которой на тебя бегут 4 негра со стояком,True,0,0,0.5,91053,1,1781089041
227631528,252490,russian,пака ибал авцу убили с капя ферштейн,True,0,0,0.5,1173,2,1781088761
227631234,252490,russian,"я люблю камешки, ххехехехееххехе",True,0,0,0.5,21678,3,1781088354
227630821,252490,russian,имбулечка барабулечка,True,0,0,0.5,60377,1,1781087727
227630473,252490,russian,игра очень хорошая очень бо льшой гимплэй лайк,True,0,0,0.5,3981,1,1781087267
227630311,252490,russian,1111111,True,1,0,0.523809552192687988,53143,5,1781087090
227630174,252490,russian,имбулька,True,0,0,0.5,26688,4,1781086941
227630154,252490,russian,игра говна,True,0,0,0.5,15264,4,1781086923
227630095,252490,russian,"ебали читеров - я молчал потому что не читер, ебали кланы я молчал - потому что я не клановец, ебали комбатеров - я молчал потому что я не комбатер, когда уже ебали меня молчали все потому что уже никого не осталось ( глебас )",True,0,0,0.5,37481,4,1781086863
227630049,252490,russian,^_&,True,0,0,0.5,13660,2,1781086819
227629906,252490,russian,6,True,0,0,0.5,5451,2,1781086695
227629495,252490,russian,"Построил домик, уже настала ночь, я устал и лег спать, на утро домика не было, на его место почему то стояла база нато, пофиксите плз",True,0,0,0.5,42905,1,1781086261
227629296,252490,russian,SADFDSFSDFDSFDS,True,0,0,0.5,1932,2,1781086059
227629229,252490,russian,уберите новых  персонажей,True,0,0,0.5,10349,1,1781085977
227629100,252490,russian,"Когда меня убил кабан, я понял что это игра всей моей жизни",True,0,0,0.5,3337,1,1781085833
227628884,252490,russian,Игра ♥♥♥♥♥ не заходите,True,0,0,0.5,51187,1,1781085626
227628735,252490,russian,"Норм , забыл что такое сон",True,0,0,0.5,750,1,1781085475
227628395,252490,russian,это не основа за 600 часов я познал эту игру очень сильно и не могу сказать плохо,True,0,0,0.5,4902,1,1781085063
227627734,252490,russian,"Ну для начала я появляюсь полностью голым и меня уже бьют булыжником, что показывает что игра говорит что нужно научиться защищаться не в игре а в жизни, ведь Раст заберает большее время игры, чем у отца в танках. Это нам даёт мысль что Раст говорит что нужно заставлять отца работать, а не играть в танки, к этому всему в игре всегда и везде есть люди с довольно добрыми намерениями, допустим копать камень, металл, серу и отдавать им чтобы получить пару ягод от которых хоть немного но насытишься, правда потом все ровно как но ты умираешь и получаешь в чате сообщение ""АХАХАХАХА ЛОШАРА"", поэтому хоть и странная игра, но с добрыми людьми и веселая игра, особенно когда впервые садишься в коптер",True,0,0,0.5,6781,1,1781084153
227627159,252490,russian,игра вроде норм,True,0,0,0.5,44673,1,1781083323
227627141,252490,russian,я просто зашел на 1 день,True,0,0,0.5,36795,2,1781083298
227626870,252490,russian,я сосал письки,True,0,0,0.5,340,1,1781082886
227626476,252490,russian,Лучщая игра ушел курочку кушат и усе а хаты нета,True,1,1,0.523809552192687988,139048,2,1781082416
227626412,252490,russian,"♥♥♥, ну за мои 2.600 часов в Rust я рот ♥♥♥♥ в него играть обновления полная ♥♥♥♥♥ старый Rust был лучше!",True,0,0,0.5,57596,4,1781082349
227626394,252490,russian,KI,True,0,0,0.5,4536,1,1781082323
227626123,252490,russian,"делал базу два дня, клан китайцев разнёс за 5 минут",True,0,0,0.476190477609634399,251,3,1781081916
227623868,252490,russian,игра на пару часиков,True,0,0,0.5,6638,1,1781079141
227623800,252490,russian,Норм игра,True,0,0,0.5,29715,2,1781079072
227622965,252490,russian,заспавнился на пляже взял камень в руку а сзади меня 3 бомжа дерутся. я к ним подошел а они втроем меня в одну голову с 3 камней зарубили... 10 камней в попе из 10,True,0,0,0.5,30705,5,1781078095
227622346,252490,russian,я только начал играть и уже чувствую что мне что то твёрдое тычет в зад,True,0,0,0.5,2265,27,1781077116
227621083,252490,russian,прикольно поиграть на пару часиков,True,0,0,0.5,67956,1,1781075508
227620542,252490,russian,классная игра на старте меня избили камнями бомжи,True,0,0,0.5,14443,1,1781074873
227620053,252490,russian,ь трир,True,0,0,0.5,2160,2,1781074214
227616802,252490,russian,игра выводит хоочится сламать ♥♥♥♥♥ пк я ♥♥♥♥ эту игру,True,0,0,0.5,69408,2,1781069306
227616661,252490,russian,Поспал зарейдили  Посрал зарейдили  Зарейдил Зарейдили,True,0,0,0.5,16982,9,1781069031
227616637,252490,russian,ты урод. у тебя пенис бальшой,True,0,0,0.5,27479,1,1781068995
227616380,252490,russian,клёвая игра,True,0,0,0.5,22174,1,1781068586
227616171,252490,russian,зашел убил типа через 5 мин на месте моего дома осталась трава,True,0,0,0.5,1095,1,1781068234
227615926,252490,russian,"Нашел калаш раньше еды, чувствую себя ребенком в ираке",True,0,0,0.5,410,18,1781067790
227615878,252490,russian,"Лучшая игра хочу дать один совет новичкам он будет очень полезен . Если вы живёте вместе с недавним другом , тимейтом то всегда ставьте гостевые пароли для него ведь если он бомбанёт на вас то сможет просто поменять пороли и выселить и вы останетесь без хаты и без друга .  Берегите себя )",True,0,0,0.5,31532,1,1781067693
227614460,252490,russian,очень крутая игра,True,0,0,0.5,3419,1,1781065441
227613607,252490,russian,),True,0,0,0.5,78762,2,1781064191
227613254,252490,russian,нкене,True,0,0,0.5,30545,1,1781063660
227610419,252490,russian,бананы есть ач есть,True,0,0,0.5,3932,1,1781059637
227610418,252490,russian,прикольная игрулька,True,0,0,0.5,11763,4,1781059636
227608912,252490,russian,"Как только решаешь пофармить ресы, сразу из-за спины всегда выходит тип с двушкой",True,0,0,0.5,3382,1,1781057512
227607073,252490,russian,уцуакуаува,True,0,0,0.5,917,1,1781054799
227606796,252490,russian,атрофировался мозг,True,0,0,0.5,75771,3,1781054421
227604884,252490,russian,нравится играю уже 10 лет,True,0,0,0.5,770,1,1781051686
227603172,252490,russian,Меня ♥♥♥♥♥♥♥ 10 рисовых жителей,True,0,0,0.5,5262,2,1781049249
227602828,252490,russian,ВАААА КАК ЖЕ КЛАСНО СТРАДАТЬ,True,0,1,0.5,48991,3,1781048805
227601858,252490,russian,п,True,0,0,0.5,25565,3,1781047525
227601055,252490,russian,"мне какое-то время нравилось слышать вопли школьников, пока я взрывал их дома, но это было до тех пор, пока я сам ночью не ощутил эту боль, когда ты лежишь, совсем беспомощный и смотришь на уведомления на своем телефоне, где тебе сносят очередную стену. 8/10",True,0,0,0.5,5216,23,1781046535
227600497,252490,russian,агу агу агу бубубу ба,True,0,0,0.5,1896,1,1781045862
227600493,252490,russian,"I like these kinds of educational games for children,but I don""t recommend them:)",True,0,0,0.5,4084,1,1781045859
227600058,252490,russian,jko[ klsxdcvkp['dfsk'l;,True,0,0,0.5,4402,1,1781045374
227599764,252490,russian,веселая игра где постоянно убивают прокачен ты или нет вообще поебать,True,0,0,0.5,4615,2,1781045019
227599602,252490,russian,анальная боль,True,1,0,0.523809552192687988,4639,1,1781044816
227599379,252490,russian,падьот,True,0,0,0.5,2724,3,1781044563
227597857,252490,russian,самая положительная игра для того что бы успокить свои нервы,True,0,0,0.5,2261,1,1781042917
227596867,252490,russian,222,True,0,0,0.5,2868,2,1781041732
227596070,252490,russian,крутои игра ♥♥♥♥ ее врот,True,0,0,0.5,12845,12,1781040791
227595238,252490,russian,"как же круто 3 часа хуярится с неграми на пляже ради костяного ножа, пробежать 100 метров и умереть от кабана, 10/10",True,0,0,0.5,48820,1,1781039888
227594767,252490,russian,под пиво сойдет,True,0,0,0.5,334290,1,1781039418
227592750,252490,russian,СУПЕР ИГРА НО КОМП ПОЧТИ УМИРАЕТ:(,True,0,0,0.5,40342,1,1781037523
227591660,252490,russian,67,True,0,0,0.5,87838,3,1781036481
227591611,252490,russian,"игра очень крутая, но не играйте x10000 серверах",True,0,0,0.5,5957,1,1781036441
227591248,252490,russian,ЫЫ ратс,True,0,0,0.5,1820,1,1781036086
227590781,252490,russian,когда купил - ахуел от жизни забыл что у меня 5 гб оперативки,True,0,0,0.5,26342,3,1781035638
227590633,252490,russian,"игра норм, оптимизейшен ненорм",True,0,0,0.5,96561,1,1781035506
227590600,252490,russian,TOP,True,0,0,0.5,63964,1,1781035478
227590426,252490,russian,"Был белым , после обновление стал негром в виде путина",True,0,0,0.5,50785,1,1781035324
227590424,252490,russian,Прекрасная игра (для фарма),True,0,0,0.5,15593,3,1781035322
227590404,252490,russian,работал не на дядю  заработал золотую бочку за игру размером в 3 часа  жертва скидок,True,0,0,0.5,200,1,1781035301
227589188,252490,russian,krytaya igra vapwe a pabg mobile lytwe,True,1,0,0.523809552192687988,72073,1,1781034219
227589050,252490,russian,имба,True,0,0,0.5,14759,1,1781034087
227587925,252490,russian,я пошёл на файт против китайцев с бумерангом и меня рейдело  50 человек на кибу 1 на 2,True,0,0,0.5,7156,1,1781033100
227587539,252490,russian,♥♥♥♥♥ ♥♥♥♥♥♥,True,0,0,0.5,69383,2,1781032784
227586974,252490,russian,я 200,True,0,0,0.5,13209,3,1781032283
227586973,252490,russian,лучшая имба всем советую,True,0,0,0.5,20828,2,1781032282
227586119,252490,russian,Встал на пляже - умер  Пробежал пять метров умер  Срубил дерево - умер  Добыл бочку - умер  Скрафтил копье - умер  Построил дом - умер  Сходил на рт - умер  Сидишь в доме - умер  Не умер - умер  Умер - умер  10 смертей из 10,True,0,0,0.5,7137,1,1781031483
227584394,252490,russian,отоошёл от дома ♥♥♥♥♥ дом пропал когда пришёл пофиксите этот баг пожалууйстааа,True,0,0,0.5,71340,2,1781029884
227583873,252490,russian,♥♥♥,True,0,0,0.5,21094,4,1781029389
227583749,252490,russian,веселая и разнообразная игра на пару часов,True,0,0,0.5,18861,1,1781029265
227583324,252490,russian,Игра на пару часиков,True,0,1,0.5,820,1,1781028897
227582710,252490,russian,"тотальный разрыв заднего прохода, 10 рейдов из 10",True,1,0,0.523809552192687988,3702,3,1781028307
227582458,252490,russian,рооортьрдд,True,0,0,0.5,2382,6,1781028066
227582044,252490,russian,крутая игрушка нехватает мясо для ебли,True,0,0,0.5,333,3,1781027682
227581667,252490,russian,вышел с дома избили негры камнем потом зашел в игру раслабиться,True,0,0,0.5,58781,1,1781027343
227581135,252490,russian,♥♥♥,True,0,0,0.5,107833,1,1781026883
227580938,252490,russian,после 500 часов вы поймете что это за игра но обратного пути не будет,True,0,0,0.5,62724,1,1781026681
227580678,252490,russian,67 кайф кайф,True,0,0,0.5,5658,2,1781026462
227580191,252490,russian,имба и все,True,0,0,0.5,402,3,1781026033
227580046,252490,russian,игра прекрасная я гулял в собакой когда пришел смотрел тик ток раст бы запущен я стоял afk попалось видео где звуки РЗСO поставил на паузу а звук не прекратился я подлетел к пк и меня начали рейдить сладкийтуз1000-7 и бублик мамин кренделек я от страха обосрался очень жидко и когда дефался оно засохло отдирал как штукатурку с обоев всем советую меня потом за запах мама на гречку поставила и вибратором защикотила,True,0,0,0.5,6890,1,1781025919
227579320,252490,russian,f,True,0,0,0.5,7719,1,1781025296
227579290,252490,russian,Очень крутая! Постройл дом поставил деревянные дверь отошёл на час  дома нет!!!!!!!!!!!,True,0,0,0.5,18549,3,1781025274
227579223,252490,russian,говно игра всех ♥♥♥ на изи,True,0,0,0.5,1950,13,1781025221
227579185,252490,russian,вот жизнь одна так как и психика,True,0,0,0.5,36035,4,1781025189
227579047,252490,russian,писька,True,0,0,0.5,115183,1,1781025098
227578570,252490,russian,говно не скачиваете ставлю лайк,True,0,0,0.5,855,2,1781024764
227578390,252490,russian,очень хорошая игра чтоб проебать все свое время в никуда рекомендую,True,1,0,0.523809552192687988,10109,1,1781024614
227578289,252490,russian,i drochila эtoй game,True,1,0,0.523809552192687988,60820,5,1781024528
227577939,252490,russian,нет,True,0,0,0.5,68899,1,1781024243
227577692,252490,russian,"играл почти двое суток без остановки, отстроил хату, пошел спать и меня взорвали, игра топ советую",True,0,0,0.5,1167,1,1781024019
227577644,252490,russian,"я не жертва скидок, но то что меня заставили купить 2 раста уже беспредел обожаю эту игру и свою бессоницу 5 рейдов из 5",True,0,0,0.5,15075,1,1781023987
227577283,252490,russian,+rep,True,0,0,0.5,5013,1,1781023650
227576976,252490,russian,Охуенная игрушка,True,0,0,0.5,233,1,1781023370
227576742,252490,russian,"700 часов в Rust. Итог: минус 700 часов жизни, 3 клавиатуры, 1 мышь и вера в человечество.  Вложил в эту игру 700 часов своей единственной молодости. Что я получил взамен?  За это время я научился виртуозно строить квадратные коробки, которые сносит первый встречный рейдер с копьем. Я научился добывать камень голыми руками быстрее, чем геолог с киркой. Я знаю наизусть все 500 вариаций фразы «Чё по луту?» и «Кидай пати».  Я научился спать в кустах, питаться жареной крысой и искренне радоваться, найдя банку бобов. Я потратил неделю на постройку идеального дома, чтобы какой-то голый дикарь с камнем за 5 минут превратил его в руины и украл мой единственный револьвер.  700 часов я убегал от вертолета, который всё равно всегда меня догонял. Я умирал от радиации, голода, волков, медведей, других игроков и просто от скуки, пока крафтил очередную кирку.  Вердикт: Игра — топ. Покупайте. Но учтите: это не симулятор выживания. Это симулятор унижений, где вы — главный экспонат. Если вам нравится просыпаться в холодном поту от звука шагов за стеной — вам сюда.",True,0,0,0.5,43809,1,1781023163
227576646,252490,russian,имба,True,0,0,0.5,9098,1,1781023062
227576135,252490,russian,отошол посрать меня зарейдили и писали езззззззззззззз ♥♥♥♥♥ ты лох,True,0,0,0.5,16569,1,1781022649
227575743,252490,russian,Построил дом позвала мама вернулся дома нет,True,0,0,0.5,88264,1,1781022368
227575660,252490,russian,оксайд лучше,True,0,0,0.5,8080,2,1781022302
227575458,252490,russian,"первые 500 часов, раст хорош только на каникулах, правда пк у меня еле еле тянет",True,0,0,0.5,33588,1,1781022131
227575312,252490,russian,четко,True,0,0,0.5,65582,2,1781022003
227574536,252490,russian,нет,True,0,0,0.5,141211,1,1781021323
227574220,252490,russian,Гавно игра в которой тебя каждый раз подсиживает бомж с двушкой под дверью,True,0,0,0.5,27277,1,1781021061
227573876,252490,russian,ну пойдёт,True,0,0,0.5,5985,1,1781020808
227573275,252490,russian,♥♥♥♥♥ полная,True,0,0,0.5,48632,4,1781020281
227573230,252490,russian,top,True,0,0,0.5,11187,1,1781020232
227572993,252490,russian,https://steamcommunity.com/sharedfiles/filedetails/?id=3418327369,True,0,0,0.5,10751,1,1781020032
227572827,252490,russian,Крутая игра зашёл поиграл увидел огромную хату китайцев и вышел,True,0,1,0.5,152,1,1781019907
227572758,252490,russian,♥♥♥♥ нигретят,True,1,0,0.523809552192687988,72275,1,1781019846
227572511,252490,russian,"отходил пить чай, зарейдили",True,0,0,0.5,20972,1,1781019639
227570891,252490,russian,чотко,True,0,0,0.5,89891,1,1781018278
227570558,252490,russian,Игра топ но игроки пидоры\,True,0,0,0.5,2831,7,1781018009
227570261,252490,russian,NHFNBN VYJUJ DHTVTYB YJ BUHF NJG DCTV CJDTNE.,True,0,0,0.5,12214,1,1781017761
227570059,252490,russian,Норм,True,1,0,0.523809552192687988,12131,3,1781017582
227570006,252490,russian,игра для нормальных девайсов у меня на ноуте не тянет,True,0,0,0.5,26662,2,1781017546
227569676,252490,russian,мне нравится,True,0,0,0.5,73926,1,1781017279
227569610,252490,russian,не играйте в это если вам дорог ваш сон,True,0,0,0.5,3055,2,1781017258
227569253,252490,russian,имба но ошибка EAC уже довела ничего не помогает,True,0,0,0.5,9374,1,1781016970
227568840,252490,russian,sd,True,0,0,0.5,24428,1,1781016606
227568502,252490,russian,я ♥♥♥♥ создателя этой игры за то что добавил свою нищию нигерскую внешность и ебучюю броню в которой стурмовали хату нищего сео данной компании потому что он ♥♥♥♥♥♥ торчок и сдох от передоза,True,1,0,0.523809552192687988,14390,1,1781016288
227568075,252490,russian,DTHHDDHHDDHDH,True,0,0,0.5,4966,4,1781015937
227568067,252490,russian,"заебали волки , оказывается на них орать в голосовом чате надо , разрабы сделайте гайд на игру для новичков ато новичков тарабанят по страшному",True,0,0,0.5,4430,4,1781015932
227567625,252490,russian,бах бабах минус база,True,0,0,0.5,29832,1,1781015546
227566388,252490,russian,ввцф,True,0,0,0.5,7225,1,1781014579
227566127,252490,russian,.,True,0,0,0.5,4101,2,1781014330
227565277,252490,russian,Вау имба,True,0,0,0.5,41782,1,1781013523
227565015,252490,russian,огонь игра,True,0,0,0.5,4663,1,1781013265
227564636,252490,russian,мне понравилась игра особенно когда тебя на пляже группа 5 рыл негров ♥♥♥♥ очень хорошая игра советую,True,0,0,0.5,1139,1,1781012927
227564170,252490,russian,все прекрасно,True,0,0,0.5,651,1,1781012449
227564137,252490,russian,"залупа не играйте , разраб сын мрази ебливой новые персонажи с еблом утиным похожи на него а шприц на дилдак его мамы <3",True,0,0,0.5,20699,4,1781012419
227563971,252490,russian,67,True,0,0,0.5,65411,8,1781012250
227563949,252490,russian,ККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККККААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААААЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛЛ,True,0,0,0.5,3122,2,1781012236
227563927,252490,russian,ы,True,0,0,0.5,8276,1,1781012220
227563255,252490,russian,"Позвал друг.. Говорил пойдём камушки постукаем, забавная игра... Зы спасите..",True,0,0,0.5,209925,3,1781011581
227563051,252490,russian,"Норм игруля) в ПВЕ сообщество хорошее, в ПВП гниль и токсичные отбросы биологического мусора",True,0,0,0.5,45787,5,1781011375
227562726,252490,russian,игра классная особенно тогда когда за тобой бежит голый темнокожий мужик с тесаком,True,0,0,0.5,3209,1,1781011034
