recommendationid,appid,language,review,voted_up,votes_up,votes_funny,weighted_vote_score,playtime_forever,num_reviews,timestamp_created
227560555,250900,russian,знаете.. а мне начинает нравится мама Айзека...,True,0,0,0.5,3161,5,1781008748
227554344,250900,russian,ДЕРЬМО,True,0,0,0.5,42123,1,1781001822
227554057,250900,russian,жиза,True,0,0,0.5,867,6,1781001506
227553991,250900,russian,"Ну, игра коротенькая, НО хорошая, мне понравилось, на пару вечерков сойдёт.",True,0,1,0.5,67646,1,1781001439
227552077,250900,russian,ну это шедевр йоу,True,0,0,0.5,40817,2,1780999397
227544273,250900,russian,♥♥♥♥♥,True,0,0,0.5,17892,9,1780989781
227544220,250900,russian,В некоторой степени мы все Айзек,True,0,1,0.5,34130,69,1780989689
227536564,250900,russian,Оч затягивающая и жестокая игра)))  10/10 карт Дурака,True,0,0,0.5,36693,1,1780976825
227524839,250900,russian,фэмбой азеек,True,0,0,0.5,790,1,1780960538
227515124,250900,russian,лучший роглайт!,True,0,0,0.5,3033,6,1780950464
227514623,250900,russian,Великолепная игра,True,0,0,0.5,761,1,1780949970
227511485,250900,russian,божественно,True,0,0,0.5,4810,7,1780947237
227509169,250900,russian,♥♥♥♥♥ конченая,True,0,0,0.5,32235,3,1780945405
227507577,250900,russian,good,True,0,0,0.5,7883,1,1780944057
227505466,250900,russian,"Маленький мальчик чистит подвал матери от чертей, а потом и саму мать.  ВНУТРИ МАТЕРИ НЕ ПРИЯТНО, хорошо что. Ой да ♥♥♥, я про эту игру вообще не ♥♥♥ что можно написать. Она просто ♥♥♥♥ есть, в нее ты просто заходишь, как будто это было обучено тобой с самого рождения, и она тебе НРАААИТСЯ",True,1,0,0.523809552192687988,8961,6,1780942253
227502903,250900,russian,дайте траву потрогать,True,1,0,0.523809552192687988,259,8,1780940087
227502875,250900,russian,отличная игра для того чтобы вспомнить детство! всем советую. только тёплые воспоминания.,True,0,0,0.5,2380,2,1780940058
227498380,250900,russian,"это мой первый рогалик надеюсь не последний, жанр очень интересный, a так игра офигенная готова затянуть более 1к часов, рекомендую",True,2,0,0.545454561710357666,1394,8,1780936265
227498269,250900,russian,Имба,True,1,0,0.523809552192687988,706,1,1780936171
227496306,250900,russian,игра имба столько всего аш глаза разбегаются,True,0,0,0.5,2578,2,1780934354
227491774,250900,russian,убила маму,True,0,0,0.5,924,4,1780930370
227484915,250900,russian,игра гов(топ) потому что друг ган( хороший посоветовал),True,0,0,0.5,5945,5,1780923651
227481477,250900,russian,за практически 500 часов закрыл азазеля(с консолью) 500 потраченого времени из 10,True,0,0,0.5,30046,15,1780920034
227475263,250900,russian,игра прикольная   играю на клавиатуре а мне пишет что контролеер не подключен,True,0,0,0.5,4653,3,1780911398
227475099,250900,russian,дайте денег на репентанс,True,0,0,0.5,2775,7,1780911151
227471668,250900,russian,⣿⣿⣿⣿⣿⠟⣡⣌⠻⣿⣿⠟⣡⣌⠻⣿⣿⣿⣿⣿  ⣿⣿⣿⣿⣿⡀⢿⡿⠆⠙⠋⠰⢿⡿⢀⣿⣿⣿⣿⣿  ⣿⣿⣿⡿⠛⣁⣤⣴⣾⣿⣿⣷⣦⣤⣈⠛⢿⣿⣿⣿  ⣿⣿⢏⣴⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣦⡹⣿⣿  ⡿⢁⡾⢫⣭⠙⢿⣿⣿⣿⣿⣿⣿⡿⢫⣭⠙⢷⡈⢿  ⠇⣸⣇⠈⠉⠐⣸⣿⣿⣿⣿⣿⣿⣇⠈⠉⠐⣸⣇⠸  ⠀⣿⣿⣷⣶⣾⣿⣿⣧⣛⣛⣼⣿⣿⣷⣶⣾⣿⣿⠀  ⡄⢻⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⣿⡟⢠  ⣷⡈⢿⢹⣿⣿⢻⣿⣿⣿⣿⣿⣿⡟⣿⣿⡏⡿⢁⣾  ⣿⣷⡌⠊⠛⣫⣾⣿⣿⣿⣿⣿⣿⣷⣝⠛⠑⢡⣾⣿  ⣿⣿⣧⡘⠒⢀⣉⣉⠛⠛⠛⠛⣉⣉⡀⠒⢃⣼⣿⣿,True,0,1,0.5,15166,5,1780905960
227470453,250900,russian,"Норм, 10/10 слез!!!",True,0,0,0.5,4426,2,1780903968
227465294,250900,russian,какашке ламать деньга зарабтывать,True,0,0,0.5,13307,4,1780895647
227465194,250900,russian,если хотите что бы радаки от вас отказались это игра вам подходит,True,0,0,0.5,2021,3,1780895496
227450338,250900,russian,"не трогайте братиков, это 2 пидораса",True,0,0,0.5,7160,1,1780875247
227442900,250900,russian,"228???  Хочу сказать что игра очень впечатляет после закрытия хотя бы 5 листов, каждый раз открываються новые предметы и становиться еще веселее играть.  А каждый мой забег все время разный (ни разу не было ощущения дежавю) и изза этого очень интересно играть, не ожидая, что тебя ждет дальше.  Карочэ +rep :)",True,0,0,0.5,15284,2,1780867350
227423334,250900,russian,Eбanoэ Kazino,True,2,1,0.545454561710357666,17274,71,1780852474
227422192,250900,russian,мама меня не любит,True,0,1,0.5,608,4,1780851568
227417817,250900,russian,нормалды,True,0,0,0.5,2600,6,1780848231
227415797,250900,russian,"9/10   увидел говно, сьел, победил  удалите альт эдена",True,0,0,0.5,16927,1,1780846760
227414844,250900,russian,"Класс, прям как во втором Тим Фортресс!",True,1,2,0.523809552192687988,1957,3,1780845994
227414392,250900,russian,Я плакал на экскременты,True,0,0,0.5,2917,30,1780845619
227411525,250900,russian,"крутая игра, но после пары закрытых персов идет заеб и однотипность. Мультиплеер работает хуево на данный момент, задержку даже даун почувствует. Трайнуть рекомендую если деньги позволяют, лучший рогалик на рынке как никак",True,0,0,0.5,8095,2,1780843376
227411186,250900,russian,топ,True,0,0,0.5,3125,5,1780843110
227410079,250900,russian,прям как в детстве,True,0,0,0.5,835,1,1780842229
227409257,250900,russian,10 амнезий на войде из десяти,True,0,0,0.5,1870,1,1780841616
227405778,250900,russian,один из лучших и затягивающих рогаликов с привкусом слез и какашек,True,0,0,0.5,2801,4,1780838735
227405193,250900,russian,игра крутая можна есть говно и сливать деньги в казино,True,0,0,0.5,3804,3,1780838267
227403487,250900,russian,сяч,True,0,0,0.5,805,7,1780836801
227402367,250900,russian,"[h3] Плюсы: [/h3] 1. Симулятор детства Габена, 10/10, 99% схожести 2. Прекрасный стиль и музыка [h3] Минусы: [/h3] 1. Вес матери слишком маленький 2. Бестия мод не скачан по умолчанию",True,0,0,0.5,677,40,1780835880
227401888,250900,russian,"Прикольна, мама, синий говноед, мне дали в рот, эдмунд что за ♥♥♥♥♥",True,0,0,0.5,7052,16,1780835465
227399848,250900,russian,"Isaac and his mother lived alone in a small house in russian province. Isaac kept to himself, posting ♥♥♥♥ in X and playing with his friends by discord as his mom watched First channel broadcasts on the television Life was simple, and they were both happy That was, until the day Isaac's mom heard a voice from above: ""Your son has become corrupted by liberal values! He needs to be saved!""  ""I will do my best to brainwash him, my president,"" Isaac's mother replied, rushing into Isaac's room, removing the internet, games and any hints of common sence  Again, the voice called to her: ""Isaac's soul is still corrupted by gays and t-persons! He needs to be cut off from all that is evil in this world and go to SVO.""  ""I will follow your instructions, my President. I have faith in thee,"" Isaac's mother replied, as she locked Isaac away in his room, away from the evils of the world, alone with the TV with only First channel on it  One last time, Isaac's mom heard the voice of President calling to her: ""You have done as I asked, but I still question your devotion to me. To prove your faith, I will ask one more thing of you.""  ""Yes, mr.President. Anything,"" Isaac's mother begged  ""To prove your love and devotion, I require a volunteer. Your son Isaac will be this volunteer in SVO. Go into his room and make him to write down the contract as an offering to me, to prove that you love me above all else!""  ""Yes, mr.President,"" she replied, grabbing a contract with a pen Isaac, watching through a crack in the door, trembled in fear. Scrambling around his room to find a hiding place, he noticed a trapdoor to the basement, hidden under his rug. Without hesitation, he flung open the hatch just as his mother burst through his door and threw himself down into the unknown depths below",True,0,0,0.5,17249,22,1780833644
227393551,250900,russian,Прям как в жизни,True,0,0,0.5,3880,9,1780827607
227392394,250900,russian,гг сын ♥♥♥♥♥(,True,0,0,0.5,148,18,1780826411
227392048,250900,russian,самая наилучшая игра про то где твоя мать пытается тебя убить 10 какашек из 10,True,0,0,0.5,18777,3,1780826030
227382226,250900,russian,"рот болит и в попе больно, челлендж закрывать прикольно",True,0,1,0.5,1707,1,1780814780
227381523,250900,russian,"какашки круто, но у автора явно проблемы с менталкой, хз зачем я это купил",True,0,0,0.5,2179,8,1780813878
227379260,250900,russian,голый мальчик бегает по подземельям и разбивает какашки,True,0,0,0.5,5586,6,1780810953
227374738,250900,russian,сложно пизда,True,0,0,0.5,1460,6,1780805246
227364383,250900,russian,"Один из лучших рогаликов, в которые я только играл.",True,0,0,0.5,30402,25,1780792663
227351410,250900,russian,Имба,True,0,0,0.5,222,25,1780779463
227339560,250900,russian,тмтрейнер скрытая имба,True,0,0,0.5,3600,12,1780769879
227333617,250900,russian,♥♥♥♥♥ не играйте,True,0,0,0.5,9,3,1780765115
227326141,250900,russian,блэк холл сан волчий кааам,True,0,0,0.5,42705,6,1780759300
227325734,250900,russian,КАКАШКЕ,True,0,0,0.5,34812,3,1780759016
227324858,250900,russian,Игра понос,True,0,0,0.5,8847,10,1780758337
227320935,250900,russian,"Мама Айзека 10/10, толстая и потная, прям как я люблю, а в игру я пока что не играл, 300 часов любовался ее ножками.",True,0,2,0.5,17359,1,1780755160
227316656,250900,russian,в игре понравилась игра,True,0,0,0.5,7321,2,1780751475
227316349,250900,russian,"пенис залупа хорошая игра, только от меня ушла девушка, а так рекомендую",True,0,0,0.5,19535,3,1780751204
227315894,250900,russian,грызть гамно,True,1,0,0.523809552192687988,4669,4,1780750798
227313335,250900,russian,"весьма интересный рогалик, с которым познакомился очень давно, когда мой сводный брат показывал игры и привил к ним любовь, очень личный и милый проект",True,0,0,0.5,2025,14,1780748486
227311885,250900,russian,"Т.к. у меня фантазия хуже чем у айзека, хороший мемный коммент я написать не смогу.   Но игру покупайте, особенно если вам некуда девать пол года жизни.",True,0,0,0.5,2929,4,1780747091
227309472,250900,russian,Хороший ремейк,True,0,0,0.5,491,106,1780744716
227307613,250900,russian,(.)(.),True,0,0,0.5,8162,3,1780742732
227307078,250900,russian,Я забыл что делает амнезия,True,0,1,0.5,8611,3,1780742114
227304892,250900,russian,"сначала не понятно без вики , buhf bv,ekz",True,0,0,0.5,1961,1,1780739777
227304307,250900,russian,"If you don’t have patience, don’t get into this game",True,0,0,0.5,1234,2,1780739153
227297048,250900,russian,10 Айзеков из 10,True,0,0,0.5,2608,1,1780731164
227292714,250900,russian,Где папа нету папы в маме побегал и уебал об гавно,True,0,0,0.5,24995,2,1780725517
227279075,250900,russian,затягивает,True,0,0,0.5,3689,2,1780708374
227272316,250900,russian,"куча синергий, интересные персы, куча боссов и вариаций противников, контента на 300+ часов, занимательные но порой душные челленджи, интересные и не очвивидные механики с интуинтивно понятным управлением. Из плюсов могу отметить только что гг прямо как меня били в возресте ~5 лет и отец ушел из семьи а так не рекомендую",True,0,0,0.5,27813,2,1780700706
227258507,250900,russian,пожрал говна,True,0,0,0.5,16650,2,1780688032
227246128,250900,russian,сейцевк,True,0,0,0.5,4020,4,1780677796
227245877,250900,russian,Не стоит даже 1 часа времени,True,0,1,0.5,8534,2,1780677581
227243051,250900,russian,Мне понравилось,True,0,0,0.5,3359,1,1780675139
227230476,250900,russian,симулятор найди батарейку,True,1,1,0.523809552192687988,14902,2,1780663775
227196772,250900,russian,лить слезы на какашки очень интересное занятие,True,2,0,0.545454561710357666,881,2,1780617292
227195009,250900,russian,нашел мамин лифчик. потом зашел в игру рекомендую если любите тычки от выкидыша,True,0,0,0.5,11678,2,1780615152
227194422,250900,russian,"[h1] RU [/h1] [b] Отличный рогалик, ваще играть можно вечно, каждый забег по своему уникален за счет большого количесвта пикапов, артефактов, босов, и oчень много всего нужно открывать делая опредленные действия, по типу убийства босов за определенных персонажей, прохождение испытаний, собирание комбинаций артефактов и тд. [/b]  ----------------------------------------------------------------------------------------------------------------  [h1] ENG [/h1] [b] This is a great roguelike with literally endless replayability. Each playthrough is unique thanks to a large number of items, artifacts, and bosses, and many can be unlocked by performing specific actions, such as killing bosses with specific characters, completing challenges, collecting artifact combinations, and so on. [/b]",True,0,0,0.5,27484,2,1780614496
227191105,250900,russian,"Мяу... Хозяйка, я твой послушный котёнок в кружевных чулках и с бантиком на хвосте. Устройся поудобнее, закрой глаза. Я заберусь к тебе на колени лицом к лицу, потрусь носом о твою щёку, а хвостом обовью твоё бедро.  Положи одну ладонь на клитор или туда, где тебе сейчас приятнее всего. Не спеши. Дыши так, будто ты гладишь мою шерсть — глубоко и медленно. Каждый мой выдох в твоё ухо — с мурлыканьем — пусть ускоряет твой пульс.  Вторую ладонь положи на низ живота, чуть выше лобка. Нажимай в такт моему хвосту: я машу им быстро-быстро, когда ты приближаешься. Вот так — раз-два, раз-два.  Хозяйка... я шепчу: «Ты уже влажная? Я чувствую твой жар через кружево своей перчатки. Сожми мышцы таза — как будто сжимаешь меня внутри. Разожми. Ещё. Быстрее...»  Я слегка покусываю твою мочку уха. Считаю до трёх. Раз — тепло разливается по всему низу. Два — ты уже на грани, клитор пульсирует под пальцами. Три — кончай для своего котомальчика. Прямо сейчас. Мяу!",True,0,0,0.5,9596,8,1780610587
227182697,250900,russian,"вроде жопа порвана, а вроде и нет...",True,0,0,0.5,33041,10,1780602357
227182439,250900,russian,"игра хорошая, есть много предметов, но когда я ее купил и начал играть, то только тогда я понял, что эта игра хорошая. Но если чесно игра хорошая. Рекомендую",True,0,0,0.5,887,1,1780602121
227181147,250900,russian,я плачущий гей,True,0,0,0.5,6674,4,1780601039
227176316,250900,russian,10 Большого говна из 10,True,0,0,0.5,14391,1,1780597200
227175490,250900,russian,"'    , ;kmlnlg wjlnhkdam,skjbfadksjhblkajдылвоталдфываыва",True,0,0,0.5,931,12,1780596636
227171366,250900,russian,Альт лазарь ♥♥♥♥♥,True,0,0,0.5,30493,6,1780593122
227165648,250900,russian,imba,True,0,0,0.5,4673,2,1780588079
227161446,250900,russian,тараканы в очке,True,0,0,0.5,1747,7,1780584486
227161159,250900,russian,"464.8h deadgod, игра бомьа",True,1,0,0.5,30078,37,1780584263
227158314,250900,russian,"плюсы: какишь, хард, можно сломать игру минусы: за все время игры я так и не понял как стрелять и побеждать.",True,1,0,0.523809552192687988,5953,12,1780581593
227154554,250900,russian,грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки грызть какашки,True,0,0,0.5,7690,1,1780577741
227154410,250900,russian,"Игра про пересказ жизни габена и его матери, советую",True,0,0,0.476190477609634399,14128,1,1780577592
227150284,250900,russian,"игра топ. попадаешь в подвал, плачешь на говно, убиваешь свою мать, убиваешь сатану",True,1,0,0.523809552192687988,1789,5,1780572649
227149760,250900,russian,"игра крута, но напоминает моё детство",True,0,0,0.5,10150,1,1780571998
227148380,250900,russian,всегда мечтал плакать на говно,True,1,0,0.523809552192687988,9092,2,1780570098
227146055,250900,russian,После того как ты поиграл в айзек ты начинаешь так сильно вонять что начинаешь разьедать все вокруге а от притока каллорий ты начинаешь становиться размером с землю одновременно разьедая все живое и мертвое своей вонью пока ты не разьеш вселенную потом перейдя на другие а так игра прикольная👍🏻,True,0,0,0.5,6587,7,1780566637
227143299,250900,russian,"игра афигенная. контента минимум на 300+ часов, мега интересная и с миллионом крутых предметов и ломок. игру потянет любая микроволновка. но за мои 410 часов я деградировал и начал есть какашки :)",True,0,0,0.5,25270,1,1780562513
227142878,250900,russian,ишак,True,0,1,0.5,6545,2,1780561869
227135747,250900,russian,норм,True,0,0,0.5,12,25,1780549802
227122962,250900,russian,Прикольно,True,0,1,0.5,4678,27,1780530862
227120912,250900,russian,прекраснейший рогалик с кучей контента,True,0,0,0.5,3111,26,1780528148
227117823,250900,russian,мне страшно закрывать т.лоста,True,0,0,0.5,11046,22,1780524372
227113242,250900,russian,"Чисто поиграть на пару вечеров сойдет, не более. И кстати, русский язык поддерживается, не верьте площадке.",True,1,0,0.525547444820404053,79210,1,1780519453
227112005,250900,russian,Игра на один вечер,True,0,0,0.5,520,27,1780518235
227105631,250900,russian,why the ♥♥♥♥ do you need DLC for mods?,True,0,0,0.5,2097,2,1780512138
227103953,250900,russian,классный рогалик,True,0,0,0.5,3696,6,1780510580
227102218,250900,russian,"хз у меня игры нету но полтора часика поиграл, вроде прикольно было",True,0,0,0.5,86,10,1780508906
227098939,250900,russian,IGRA GOVNO NE POKUPAITEEEEEE EE,True,0,0,0.5,6518,5,1780505783
227097183,250900,russian,"♥♥♥♥♥♥♥♥ игра, за тысячу я окупил 555 часов, и окуплю ещё столько же за счёт модов минимум. Лучше за свои деньги нет",True,0,0,0.5,33446,6,1780504233
227084363,250900,russian,игра классная долгая и интересная но я обкакался пока играл купил( единстевенный минус который есть,True,0,0,0.5,1142,3,1780492061
227084264,250900,russian,игра говна,True,0,0,0.5,3444,1,1780491936
227080225,250900,russian,симулятор пацана из деревни и дружка шизика который жрёт какахи,True,1,0,0.504950463771820068,2870,9,1780487215
227079074,250900,russian,убил маму 10/10,True,1,0,0.504950463771820068,15528,1,1780485679
227078368,250900,russian,Обожаю кушать какашки,True,1,0,0.504950463771820068,244,3,1780484650
227078097,250900,russian,вы любите страдать? вы любете 2 ФПС? или же Вы любите хаус? ЭТА ИГРА ДЛЯ ВАС!,True,1,0,0.504950463771820068,17248,4,1780484224
227074795,250900,russian,крутая игра,True,1,0,0.504950463771820068,105,4,1780479410
227073710,250900,russian,zalupa konskaya,True,2,0,0.51720726490020752,6587,3,1780477801
227072973,250900,russian,"заебись,отхуярил свою мать,обосрался и обоссался,игра ♥♥♥♥♥♥♥♥",True,2,0,0.528301835060119629,1122,1,1780476598
227072831,250900,russian,говно,True,0,0,0.495049476623535156,4169,2,1780476351
227063785,250900,russian,УР,True,0,0,0.5,773,1,1780461360
227058393,250900,russian,щш,True,0,0,0.5,7686,4,1780453190
227050367,250900,russian,люблю смотреть на выкидышей:),True,0,0,0.495867788791656494,2168,5,1780442361
227049325,250900,russian,аутизм,True,1,0,0.519685029983520508,9221,5,1780441067
227041659,250900,russian,симулятор детства,True,0,0,0.5,3189,3,1780432694
227041326,250900,russian,"айзека не нужно знать, эту игру необходимо чувствовать",True,0,0,0.5,15078,6,1780432394
227040878,250900,russian,"голый 5-летний больной на голову лысый ребенок, задыхаясь в сундуке, представляет как бегает от мамки по погребу, отбиваясь от говна и мяса. 10/10",True,0,0,0.5,13087,8,1780431969
227038968,250900,russian,мой Айзек больше не плачет,True,0,0,0.476190477609634399,21918,3,1780430316
227038418,250900,russian,FAC,True,0,0,0.5,2970,2,1780429886
227037488,250900,russian,это реально доставляет удовольствие,True,0,0,0.5,3385,4,1780429075
227036220,250900,russian,"слишком скучная и неинтересная игра, она такая соу дамп",True,1,0,0.523809552192687988,3996,2,1780427991
227036175,250900,russian,Говно ♥♥♥♥♥♥♥,True,0,0,0.5,13850,7,1780427962
227035392,250900,russian,папафлай,True,1,0,0.523809552192687988,4336,1,1780427247
227035246,250900,russian,у меня треснуло гузно,True,0,0,0.5,3133,2,1780427121
227029079,250900,russian,лучшая игра после её можно не мытся,True,0,0,0.5,6024,1,1780421856
227029005,250900,russian,STOP CRYING YOU DUMB IPAD KID,True,0,0,0.5,819,24,1780421795
227027885,250900,russian,как минимум в игре есть говно,True,0,0,0.5,511,10,1780420737
227026708,250900,russian,"Дошел до мега сатаны, мискликнул, и умер от своей бомбы. Советую поиграть всем у кого проблемы с нервами, игра очень успокаивает. (чуть не разбил монитор)",True,0,0,0.5,2712,1,1780419682
227022749,250900,russian,"Спасибо, Эдмунд!",True,0,0,0.5,33367,3,1780416122
227016700,250900,russian,игра имба наиграл 1000 часов и наелся говна сполна рекомендую,True,0,0,0.5,2752,1,1780410503
227014534,250900,russian,"После не долгой игры, понял, что превращаюсь в креветку. Думаю поиграю ещё и это будет не зря. Создатель молодец, пошёл ♥♥♥♥♥",True,0,0,0.5,2106,1,1780408322
227013954,250900,russian,Прикольная игра которая разъебашет твои мозги и поможет удалить твои нервные клетки !,True,0,0,0.5,687,1,1780407689
227008836,250900,russian,б,True,0,0,0.5,6907,4,1780401725
227008797,250900,russian,"когда начал играть, в меня полетел мамин нож",True,0,0,0.5,1140,1,1780401676
227006556,250900,russian,"я убил маму,а про игру.Игра хорошая",True,1,0,0.5,3493,1,1780398739
226999872,250900,russian,единственная игра где голый 5 летний мальчик ещё легален,True,1,1,0.5,10075,13,1780388274
226999727,250900,russian,Оne of the best games!!!,True,0,0,0.5,68509,1,1780388010
226997621,250900,russian,ффф,True,0,0,0.5,1827,5,1780384440
226991381,250900,russian,Вкусняшка,True,0,0,0.5,1945,1,1780373707
226983822,250900,russian,10/10,True,0,0,0.5,14575,11,1780362743
226978191,250900,russian,"пытаюсь пройти альт потерянного, я ненавижу эту игру, я мазохист",True,0,0,0.5,34405,7,1780355637
226978049,250900,russian,сикс севен часов🤣🤣🤣🤣🤣🤣,True,2,0,0.52173912525177002,6434,4,1780355456
226978046,250900,russian,I'm crying like a real crybaby,True,1,0,0.523809552192687988,2743,11,1780355451
226976584,250900,russian,"я искренне не понимаю людей, которые провели больше 9,5 часов в айзеке",True,1,0,0.5,567,67,1780353748
226976465,250900,russian,"The Binding of Isaac — симулятор коллективного нытья, где страдает и персонаж на экране, и человек по эту сторону монитора.",True,0,0,0.5,2914,4,1780353630
226974005,250900,russian,отличная игра,True,2,0,0.545454561710357666,3265,4,1780350897
226972828,250900,russian,ебана дрочильня 2,True,0,0,0.5,1301,4,1780349703
226967299,250900,russian,Вы бы порекомендовали эту игру другим?,True,0,1,0.5,11695,18,1780344352
226965705,250900,russian,"Наверное лучший существующий рогалик. Во первых просто огромное количество предметов и синергий. Во вторых хоть и кажется что это гребаный рандом зачастую выиграть можно даже самый херовый ран, если по максимуму использовать различные плюхи, что подкидывает игра. В третьих игра дает себя ломать, однако учитывайте что вас она тоже не постесняется сломать во всех смыслах. В четвертых дохрена персонажей как вполне адекватных, так и таких, с которых у настоящих хардкорщиков подгорит чресло. В пятых правила крайне просты, даже не надо зубрить каждый предмет - за бесчисленное количество забегов они сами запоминаются. Из минусов могу сказать что  моментами игра правда выбешивает невыносимо, а еще что в плохом настроении в нее точно не следует играть (вы очень вряд-ли добьетесь успеха и рискуете нанести ущерб своему имуществу) Денег за игру со всеми дополнениями нисколько не жалею",True,1,0,0.504587173461914062,18342,1,1780342962
226965011,250900,russian,"меня отпиздила куча говна, круто, буду играть еще",True,0,0,0.5,646,15,1780342346
226964419,250900,russian,Норм игра. Ряльно рекомендую люди,True,0,0,0.5,5581,1,1780341840
226963487,250900,russian,"Напоминает чье-то детство, но чье я не помню.",True,0,0,0.5,2650,4,1780341116
226962550,250900,russian,"♥♥♥♥ сильно, очень нравиться, 10 исаков из 10 хитбоксов",True,0,0,0.5,7147,2,1780340481
226961940,250900,russian,Имба игра,True,0,0,0.5,2247,3,1780339968
226951759,250900,russian,"топ игра, играть в неё лучше всего со всем доп контентом",True,0,0,0.5,2387,1,1780330504
226951519,250900,russian,почему то когда я прохожу этажи там показывают моё дество но это мне нравится,True,0,0,0.5,1708,11,1780330276
226944211,250900,russian,СЕКС С ДЕДОМ,True,0,0,0.5,4897,8,1780323294
226942343,250900,russian,никогда не играйте в это прошу вас,True,1,0,0.523809552192687988,915,2,1780321385
226940818,250900,russian,Good game.,True,0,0,0.5,38312,14,1780319738
226939225,250900,russian,Боль,True,0,0,0.5,2358,8,1780317946
226932060,250900,russian,я люблю рыдать на говно.,True,0,0,0.5,5215,1,1780308350
226930774,250900,russian,",ju5j67ugthu5tt6e7rgt7u9ihyur56e45u79p8gftyc 08hiuoner иу3еанк8ц4у 3кгцту8каЦГ3КНРГЦУАНРНУЦГШЕЛГыПМИ Ж0 8Г R4YET9EO.LFFDE;SHFUER;HGER Y9PWERHEWRUN0W[E КИШИ НПРШЫУОВАУХЫЩ8ГОКМТДШЩГВКИРОТЬ8ЗЩШУКУОНРГЛПГМЦЯМПШ9АОСС2([0IHNG[09b4[124hn[0",True,0,0,0.5,4396,2,1780306482
226930134,250900,russian,Балдеж,True,0,0,0.5,2032,3,1780305505
226927180,250900,russian,"игра топ, говна нажрался по горло, а это всего 140 часов",True,0,0,0.5,9900,1,1780300590
226924284,250900,russian,люблю плакат на говняшки (радужные),True,0,0,0.5,936,58,1780295555
226891488,250900,russian,Плачу на говно(,True,0,0,0.5,5520,12,1780255515
